,F1,H1,H10O4,H10O5,H10O6,H10O7,H11O5,H11O6,H11O7,H12O5,H12O6,H12O7,H13O6,H13O7,H13O8,H14O6,H14O7,H15O7,H15O8,H16O7,H16O8,H16O9,H17O11,H17O8,H18O9,H19O9,H1F1,H1N1,H1O1,H1O2,H2,H21O10,H2F1,H2N1,H2O1,H2O2,H3N1,H3O1,H3O1F1,H3O2,H3O3,H4N1,H4O1,H4O2,H4O3,H4O4,H5O1N1,H5O2,H5O3,H5O4,H6O1N1,H6O3,H6O4,H6O5,H7O2N1,H7O3,H7O4,H7O5,H7O6,H8O4,H8O5,H8O6,H9O4,H9O5,H9O6,N1,O1,X1,grp_>C128,grp_C1-3,grp_C16-31,grp_C32-63,grp_C4-7,grp_C64-127,grp_C8-15
30,0,149,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,46,0,0,0,764,2,0,5,0,21,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,8,4,0,0,3,0,0,61,0,0,0,83,2070,5,26,16,12,12,8,17
30,0,166,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,45,0,0,0,752,3,0,5,0,20,0,0,0,6,0,0,0,2,1,0,0,6,0,0,0,6,2,0,0,6,0,0,58,0,0,0,80,2070,5,20,16,14,8,6,17
30,0,159,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,46,0,0,0,757,3,0,8,0,18,0,0,0,2,1,0,0,2,3,0,0,3,0,0,0,7,1,0,0,8,0,0,57,0,0,0,78,2070,5,23,17,13,5,9,18
30,0,153,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,46,0,0,0,764,2,0,9,0,21,0,0,0,1,1,0,0,1,2,0,0,4,0,0,0,8,1,0,0,5,0,0,58,0,0,0,77,2070,5,28,16,15,12,7,18
30,0,148,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,49,0,0,0,743,2,0,7,0,21,0,0,0,9,1,0,0,2,0,0,0,3,0,0,0,7,4,0,0,6,0,0,59,0,0,0,82,2070,6,27,15,13,11,5,16
30,0,149,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,47,0,0,0,747,2,0,6,0,20,0,0,0,8,1,0,0,4,1,0,0,4,0,0,0,8,2,0,0,6,0,0,56,0,0,0,81,2070,6,26,19,15,10,6,18
30,0,161,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,46,0,0,0,748,3,0,9,0,21,0,0,0,4,1,0,0,1,3,0,0,5,0,0,0,6,2,0,0,2,0,0,60,0,0,0,76,2070,6,21,20,14,6,7,15
30,1,158,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,49,0,0,0,754,2,0,7,0,19,0,0,0,7,1,0,0,1,1,0,0,1,0,0,0,9,3,0,0,4,0,0,60,1,0,0,79,2070,7,24,17,13,11,7,16
30,0,168,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,48,0,0,0,755,2,0,6,0,20,0,0,0,6,1,0,0,3,2,0,0,4,0,0,0,7,1,0,0,3,0,0,61,0,0,0,83,2070,5,20,14,18,12,6,20
30,1,169,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,47,0,0,0,748,2,0,9,0,22,0,0,0,6,1,0,0,1,2,0,0,2,0,0,0,5,1,0,0,6,0,0,59,0,0,0,81,2070,5,28,17,11,15,8,15
30,1,158,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,45,0,0,0,754,2,0,9,0,21,0,0,0,5,2,0,0,2,3,0,0,4,0,0,0,7,1,0,0,3,0,0,56,1,0,0,79,2070,5,27,17,13,7,8,17
30,0,180,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,0,0,759,1,0,10,0,18,0,0,0,2,1,0,0,3,2,0,0,2,0,1,0,8,2,0,0,3,0,0,56,1,0,0,82,2070,5,22,18,10,11,9,20
30,1,148,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,48,0,0,0,751,1,0,5,0,20,0,0,0,8,1,0,0,1,1,0,0,4,1,0,0,9,2,0,0,2,0,0,63,0,0,0,80,2070,5,33,14,13,14,5,13
30,0,175,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,46,0,0,0,746,2,0,9,0,22,0,0,0,5,2,0,0,2,1,0,0,3,0,0,0,6,2,0,0,4,0,0,54,1,0,0,80,2070,5,30,18,12,11,7,10
30,0,153,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,46,0,0,0,749,1,0,6,0,20,0,0,0,4,2,0,0,2,1,0,0,2,0,0,0,8,2,0,0,4,0,0,59,0,0,0,79,2070,4,30,17,12,13,9,15
30,0,151,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,46,0,0,0,753,2,0,10,0,19,0,0,0,7,1,0,0,1,2,0,0,6,0,0,0,4,1,0,0,4,0,0,64,1,0,0,78,2070,6,25,15,13,14,5,13
30,0,159,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,47,0,0,0,754,3,0,9,0,21,0,0,0,5,1,0,0,3,1,0,0,5,0,0,0,7,2,0,0,2,0,0,56,2,0,0,81,2070,5,25,15,13,12,5,14
30,1,155,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,47,0,0,0,744,2,0,7,0,21,0,0,0,9,2,0,0,2,1,0,0,0,0,0,0,9,2,0,0,4,0,0,60,1,0,0,82,2070,6,28,16,12,10,5,19
30,1,179,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,44,0,0,0,744,1,0,10,0,25,0,0,0,5,2,0,0,1,2,0,0,4,0,0,0,6,1,0,0,6,0,0,58,1,0,0,84,2070,5,27,16,14,10,7,14
30,1,147,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,47,0,0,0,751,2,0,9,0,21,0,0,0,6,1,0,0,1,1,0,0,6,0,0,0,6,2,0,0,4,0,0,56,1,0,0,82,2070,4,26,16,14,8,6,15
30,0,158,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,48,0,0,0,755,3,0,10,0,20,0,0,0,6,1,0,0,2,1,0,0,5,0,0,0,6,2,0,0,4,0,0,57,0,0,0,78,2070,7,30,14,17,5,4,21
30,1,169,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,49,0,0,0,742,3,0,6,0,21,0,0,0,7,0,0,0,1,2,0,0,5,0,0,0,7,0,0,0,7,0,0,56,0,0,0,80,2070,7,28,16,12,12,7,16
30,1,196,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,42,0,0,0,751,4,0,5,0,20,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,8,3,0,0,7,0,0,58,0,0,0,81,2070,5,23,20,11,12,6,15
30,1,160,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,44,0,0,0,753,2,0,12,0,20,0,0,0,5,1,0,0,1,2,0,0,5,0,0,0,6,1,0,0,5,0,0,58,0,0,0,81,2070,7,27,17,12,11,6,12
30,1,157,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,48,0,0,0,752,2,0,6,0,19,0,0,0,7,1,0,0,1,2,0,0,3,0,0,0,8,2,0,0,5,0,0,60,0,0,0,77,2070,5,32,17,16,8,7,16
30,1,160,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,47,0,0,0,755,2,0,6,0,21,0,0,0,6,1,0,0,2,1,0,0,3,0,0,0,8,1,0,0,6,0,0,56,1,0,0,82,2070,5,31,19,11,10,11,14
30,0,163,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,44,0,0,0,759,3,0,6,0,19,0,0,0,3,1,0,0,1,2,0,0,2,0,0,0,5,1,0,0,6,0,0,62,0,0,0,82,2070,5,22,20,10,10,8,16
30,1,153,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,47,0,0,0,759,2,0,13,0,20,0,0,0,3,1,0,0,2,3,0,0,8,0,0,0,2,0,0,0,6,0,0,55,0,0,0,80,2070,5,28,18,17,5,7,13
30,0,144,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,47,0,0,0,756,2,0,9,0,18,0,0,0,5,1,0,0,1,1,0,0,4,0,0,0,6,3,0,0,4,0,0,59,1,0,0,82,2070,5,28,17,16,9,8,18
30,0,153,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,48,0,0,0,761,3,0,7,0,19,0,0,0,4,0,0,0,2,1,0,0,3,0,0,0,8,2,0,0,4,0,0,58,0,0,0,82,2070,4,22,18,14,10,8,14
30,0,159,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,47,0,0,0,766,3,0,7,0,20,0,0,0,3,0,0,0,1,2,0,0,4,0,0,0,5,2,0,0,5,0,0,56,0,0,0,80,2070,4,30,19,11,8,8,15
30,1,158,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,45,0,0,0,755,2,0,8,0,21,0,0,0,2,1,0,0,3,0,0,0,5,0,0,0,6,3,0,0,6,0,0,56,0,0,0,80,2070,5,27,22,10,11,8,13
30,1,153,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,47,0,0,0,762,2,0,8,0,19,0,0,0,6,1,0,0,1,1,0,0,3,0,0,0,8,3,0,0,5,0,0,59,0,0,0,82,2070,5,26,14,17,12,7,14
30,1,159,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,49,0,0,0,759,2,0,9,0,22,0,0,0,2,2,0,0,1,0,0,0,3,0,0,0,8,2,0,0,2,0,0,58,0,0,0,81,2070,6,25,15,15,12,5,15
30,1,155,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,48,0,0,0,761,2,0,7,0,19,0,0,0,4,1,0,0,1,2,0,0,3,0,0,0,6,2,0,0,5,0,0,60,0,0,0,81,2070,4,23,16,13,7,9,15
30,0,163,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,45,0,0,0,761,3,0,9,0,21,0,0,0,3,1,0,0,2,2,0,0,4,0,0,0,5,2,0,0,5,0,0,59,0,0,0,77,2070,5,24,22,15,10,6,16
30,1,142,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,44,0,0,0,764,3,0,11,0,18,0,0,0,5,1,0,0,1,3,0,0,2,0,0,0,9,2,0,0,2,0,0,58,0,0,0,81,2070,4,26,19,14,13,5,21
30,1,147,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,47,0,0,0,758,1,0,5,0,21,0,0,0,5,2,0,0,2,1,0,0,3,0,0,0,7,2,0,0,4,0,0,62,0,0,0,78,2070,5,24,14,19,16,4,13
30,1,168,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,47,0,0,0,748,3,0,6,0,23,0,0,0,5,0,0,0,2,1,0,0,3,0,0,0,6,1,0,0,6,0,0,58,2,0,0,79,2070,4,23,16,17,10,7,20
30,0,159,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,46,0,0,0,750,2,0,8,0,19,0,0,0,6,1,0,0,2,1,0,0,3,0,0,0,9,3,0,0,6,0,0,52,0,0,0,77,2070,5,29,18,15,6,9,15
30,1,160,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,46,0,0,0,762,1,0,11,0,20,0,0,0,3,2,0,0,2,1,0,0,7,0,0,0,6,3,0,0,3,0,0,57,1,0,0,79,2070,4,24,14,16,11,5,14
30,1,160,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,46,0,0,0,744,2,0,6,0,21,0,0,0,7,1,0,0,1,2,0,0,1,0,0,0,9,1,0,0,3,0,0,58,0,0,0,80,2070,4,22,14,12,11,8,18
30,0,164,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,46,0,0,0,760,3,0,8,0,20,0,0,0,4,1,0,0,2,2,0,0,2,0,0,0,7,3,0,0,8,0,0,57,0,0,0,83,2070,5,25,18,17,9,8,14
30,1,166,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,44,0,0,0,755,3,0,6,0,23,0,0,0,4,1,0,0,0,1,0,0,2,0,0,0,5,3,0,0,4,0,0,59,0,0,0,81,2070,6,20,17,15,11,7,21
30,1,144,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,45,0,0,0,757,2,0,8,0,21,0,0,0,7,1,0,0,1,1,0,0,5,0,0,0,6,2,0,0,4,0,0,61,0,0,0,77,2070,5,24,15,16,16,6,16
30,0,150,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,46,0,0,0,760,1,0,7,0,19,0,0,0,5,2,0,0,2,1,0,0,4,0,0,0,6,2,0,0,8,0,0,58,0,0,0,80,2070,5,27,19,14,12,6,15
30,0,164,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,46,0,0,0,750,2,0,7,0,19,0,0,0,4,2,0,0,2,2,0,0,3,0,0,0,7,1,0,0,6,0,0,57,1,0,0,85,2070,5,29,17,15,12,6,11
30,0,177,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,45,0,0,0,758,3,0,7,0,20,0,0,0,5,0,0,0,1,1,0,0,2,0,0,0,8,2,0,0,5,0,0,57,0,0,0,81,2070,4,24,19,13,6,7,15
30,1,165,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,45,0,0,0,762,2,0,9,0,22,0,0,0,3,1,0,0,2,3,0,0,3,0,0,0,7,0,0,0,8,0,0,53,1,0,0,78,2070,5,31,20,15,9,4,20
30,1,141,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,46,0,0,0,761,2,0,6,0,23,0,0,0,2,1,0,0,1,1,0,0,4,0,0,0,9,4,0,0,2,0,0,59,0,0,0,78,2070,4,28,18,13,10,8,14
30,1,167,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,48,0,0,0,751,2,0,5,0,22,0,0,0,5,1,0,0,2,2,0,0,2,0,0,0,7,1,0,0,4,0,0,61,0,0,0,80,2070,5,32,14,12,6,7,15
30,1,165,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,46,0,0,0,761,3,0,5,0,24,0,0,0,3,0,0,0,1,3,0,0,3,0,0,0,8,0,0,0,3,0,0,63,2,0,0,79,2070,5,27,15,14,9,9,13
30,0,155,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,45,0,0,0,754,1,0,9,0,21,0,0,0,6,2,0,0,3,2,0,0,4,0,0,0,7,2,0,0,4,0,0,58,1,0,0,79,2070,6,19,18,13,8,7,11
30,1,145,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,48,0,0,0,752,1,0,8,0,17,0,0,0,6,1,0,0,1,0,0,0,3,0,0,0,9,2,0,0,7,1,0,57,1,0,0,78,2070,5,18,20,15,11,7,12
30,1,146,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,48,0,0,0,753,1,0,7,0,19,0,0,0,5,2,0,0,1,1,0,0,3,0,0,0,8,1,0,0,5,0,0,56,1,0,0,79,2070,5,22,13,16,11,5,20
30,1,152,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,0,0,751,2,0,7,0,22,0,0,0,4,2,0,0,2,1,0,0,2,0,0,0,7,3,0,0,10,0,0,54,0,0,0,80,2070,6,20,15,13,7,7,14
30,0,181,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,0,0,750,2,0,8,0,23,0,0,0,4,1,0,0,2,1,0,0,5,1,0,0,3,2,0,0,5,0,0,64,0,0,0,78,2070,4,21,18,17,7,5,15
30,0,138,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,45,0,0,0,757,1,0,4,0,19,0,0,0,6,1,0,0,1,1,0,0,0,1,0,0,6,2,0,0,5,0,0,64,0,0,0,79,2070,4,22,18,15,9,7,16
30,1,141,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,48,0,0,0,760,1,0,8,0,19,0,0,0,7,2,0,0,2,1,0,0,4,0,0,0,8,2,0,0,3,0,0,57,0,0,0,81,2070,5,21,15,13,10,7,15
30,1,156,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,46,0,0,0,756,1,0,6,0,22,0,0,0,4,2,0,0,2,3,0,0,1,0,0,0,7,1,0,0,5,0,0,56,0,0,0,78,2070,6,22,16,13,10,8,17
30,0,165,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,46,0,0,0,749,1,0,8,0,20,0,0,0,6,2,0,0,0,2,0,0,7,0,0,0,5,1,0,0,6,0,0,56,0,0,0,76,2070,4,25,16,16,14,5,16
30,0,147,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,47,0,0,0,751,2,0,9,0,18,0,0,0,5,2,0,0,1,1,0,0,2,0,0,0,9,2,0,0,3,0,0,60,0,0,0,80,2070,4,23,18,17,8,8,14
30,0,152,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,48,0,0,0,741,1,0,4,0,22,0,0,0,8,2,0,0,2,1,0,0,0,0,0,0,7,3,0,0,5,0,0,57,0,0,0,80,2070,6,26,13,15,15,5,17
30,0,157,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,46,0,0,0,744,2,0,8,0,23,0,0,0,8,1,0,0,1,1,0,0,4,0,0,0,9,2,0,0,6,0,0,56,1,0,0,79,2070,5,22,18,15,9,7,15
30,0,156,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,44,0,0,0,737,2,0,5,0,23,0,0,0,4,0,0,0,1,1,0,0,4,1,0,0,8,1,0,0,2,0,0,60,1,0,0,78,2070,5,25,19,13,13,8,20
30,0,142,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,46,0,0,0,765,1,0,10,0,21,0,0,0,3,2,0,0,2,2,0,0,4,0,0,0,9,2,0,0,4,0,0,60,0,0,0,78,2070,7,29,19,14,8,5,11
30,1,161,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,49,0,0,0,753,1,0,7,0,21,0,0,0,5,2,0,0,2,0,0,0,2,0,0,0,6,5,0,0,2,0,0,58,1,0,0,78,2070,4,32,16,13,12,8,16
30,1,158,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,46,0,0,0,759,2,0,6,0,21,0,0,0,3,1,0,0,1,3,0,0,1,0,0,0,6,1,0,0,5,0,0,59,1,0,0,80,2070,5,24,18,12,11,6,18
30,1,164,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,45,0,0,0,754,1,0,7,0,21,0,0,0,5,2,0,0,1,1,0,0,1,0,0,0,8,2,0,0,8,0,0,56,0,0,0,78,2070,4,22,13,14,8,6,15
30,0,156,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,46,0,0,0,757,1,0,10,0,23,0,0,0,4,2,0,0,1,2,0,0,4,0,0,0,5,1,0,0,4,0,0,59,1,0,0,77,2070,5,21,18,15,7,6,13
30,1,143,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,46,0,0,0,763,1,0,7,0,20,0,0,0,5,2,0,0,1,2,0,0,1,0,0,0,7,2,0,0,5,0,0,61,1,0,0,79,2070,4,24,20,17,10,7,16
30,0,130,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,48,0,0,0,757,0,0,6,0,23,0,0,0,4,2,0,0,2,1,0,0,2,0,0,0,8,1,0,0,5,0,0,59,1,0,0,82,2070,5,25,17,15,12,5,18
30,1,147,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,46,0,0,0,756,1,0,6,0,22,0,0,0,3,2,0,0,3,1,0,0,3,0,0,0,7,2,0,0,6,0,0,59,0,0,0,80,2070,5,23,17,13,9,9,18
30,1,144,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,46,0,0,0,756,1,0,10,0,21,0,0,0,1,2,0,0,1,2,0,0,3,0,0,0,7,2,0,0,3,0,0,58,0,0,0,79,2070,4,31,19,14,8,7,17
30,1,139,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,48,0,0,0,765,1,0,11,0,18,0,0,0,4,2,0,0,1,3,0,0,5,0,0,0,8,2,0,0,6,0,0,55,0,0,0,78,2070,5,27,17,15,10,8,14
30,1,152,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,49,0,0,0,757,1,0,6,0,20,0,0,0,4,1,0,0,3,0,0,0,3,0,0,0,7,3,0,0,6,0,0,60,0,0,0,83,2070,6,19,20,17,12,6,11
30,1,150,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,47,0,0,0,753,2,0,7,0,23,0,0,0,4,1,0,0,1,1,0,0,2,0,0,0,6,3,0,0,5,0,0,59,1,0,0,81,2070,6,24,17,15,10,6,17
30,1,152,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,46,0,0,0,753,2,0,10,0,19,0,0,0,3,2,0,0,1,3,0,0,6,0,0,0,7,1,0,0,3,0,0,59,0,0,0,79,2070,4,22,16,13,10,7,15
30,0,145,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,46,0,0,0,755,2,0,7,0,20,0,0,0,5,1,0,0,2,1,0,0,3,0,0,0,10,2,0,0,4,0,0,57,0,0,0,79,2070,5,31,16,17,14,7,13
30,1,163,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,48,0,0,0,754,1,0,6,0,18,0,0,0,7,2,0,0,4,2,0,0,3,0,0,0,9,2,0,0,5,0,0,57,1,0,0,81,2070,5,25,23,15,13,6,10
30,1,168,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,46,0,0,0,755,1,0,9,0,22,0,0,0,3,2,0,0,2,2,0,0,3,0,0,0,9,3,0,0,9,0,0,50,0,0,0,79,2070,5,25,17,13,16,9,16
30,1,163,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,44,0,0,0,753,3,0,11,0,20,0,0,0,7,1,0,0,0,3,0,0,5,0,0,0,6,0,0,0,6,0,0,56,1,0,0,78,2070,5,21,19,16,10,8,12
30,1,140,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,47,0,0,0,763,1,0,4,0,20,0,0,0,2,2,0,0,3,2,0,0,2,0,0,0,8,1,0,0,3,0,0,59,0,0,0,81,2070,7,29,18,19,10,6,12
30,1,131,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,49,0,0,0,751,1,0,7,0,23,0,0,0,6,2,0,0,3,2,0,0,3,0,0,0,7,1,0,0,5,0,0,55,0,0,0,78,2070,4,27,18,16,12,5,11
30,1,167,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,47,0,0,0,750,1,0,7,0,24,0,0,0,3,3,0,0,1,1,0,0,6,0,0,0,6,1,0,0,9,0,0,51,0,0,0,78,2070,4,28,22,11,11,10,17
30,1,163,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,46,0,0,0,750,2,0,5,0,19,0,0,0,5,2,0,0,1,2,0,0,3,0,0,0,8,1,0,0,5,0,0,58,0,0,0,78,2070,7,25,20,12,12,8,15
30,1,155,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,46,0,0,0,764,1,0,9,0,19,0,0,0,4,2,0,0,2,3,0,0,3,0,0,0,7,1,0,0,2,0,0,61,1,0,0,81,2070,5,25,24,13,13,7,10
30,0,157,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,49,0,0,0,750,1,0,4,0,19,0,0,0,6,2,0,0,2,1,0,0,1,0,0,0,7,3,0,0,1,0,0,63,0,0,0,78,2070,4,25,18,13,9,7,13
