C,C2,C2H,C2H2,C2H2O,C2H2O2,C2H2O3,C2H3,C2H3O,C2H3O2,C2H3O3,C2H4,C2H4O,C2H4O2,C2H4O3,C2H5,C2H5O,C2H5O2,C2H6O,C2H6O2,C2HO,C2HO2,C2HO3,C2O,C2O2,C2O3,C3H2,C3H2O,C3H2O2,C3H2O3,C3H3,C3H3O,C3H4,C3H4O,C3H4O3,C3H5,C3H6,C3HO,C3HO2,C3HO3,C3O2,CH,CH2,CH2O,CH2O2,CH3,CH3O,CH3O2,CH4,CH4O,CH4O2,CHO,CHO2,CHO3,CO,CO2,CO3,H,H2,H2O,H2O2,H2O3,HO,HO2,HO3,O,O2,O3,O4
0,0,1,6,5,0,0,12,6,1,0,18,2,0,0,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,27,2,0,3,1,0,5,0,0,11,4,0,7,3,70,0,0,61,31,0,2,215,2,0
0,0,1,6,5,0,0,10,6,1,0,22,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,27,2,0,3,1,0,4,1,0,15,3,0,6,3,72,0,0,59,32,0,2,214,2,0
0,0,1,7,5,0,0,9,6,1,0,21,2,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,27,2,0,3,1,0,6,1,0,12,3,0,1,3,72,0,0,61,31,0,2,214,2,0
0,0,1,8,5,0,0,9,4,1,0,20,2,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,29,2,0,3,0,0,8,1,0,13,3,0,4,3,72,0,0,62,31,0,2,214,2,0
0,0,1,7,5,0,0,9,4,1,0,21,2,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,29,2,0,2,0,0,8,0,0,14,4,0,7,3,72,0,0,62,31,0,2,214,2,0
0,0,1,7,4,0,0,11,4,1,0,21,2,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,27,2,0,3,1,0,8,1,0,13,3,0,9,3,71,0,0,62,31,0,2,214,2,0
0,0,1,7,5,0,0,9,4,1,0,22,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,0,28,2,0,3,1,0,7,1,0,14,3,0,5,3,72,0,0,62,30,0,3,214,2,0
0,0,1,7,5,0,0,10,4,1,0,20,2,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,27,2,1,3,1,0,7,1,0,14,3,0,2,3,73,0,0,60,32,0,2,212,2,0
0,0,1,8,5,0,0,8,5,1,0,22,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,26,2,1,3,1,0,7,1,0,15,3,0,7,3,73,0,0,60,32,0,2,212,2,0
0,0,1,7,5,0,0,11,5,1,0,20,1,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,27,1,1,3,1,0,3,0,0,17,4,0,6,3,73,0,0,61,33,0,2,211,2,0
0,0,1,9,6,0,0,9,4,0,0,20,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,28,2,0,3,1,0,8,1,0,14,3,0,5,3,74,0,0,62,31,0,5,213,1,0
0,0,1,6,6,0,0,11,6,0,0,20,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,28,2,1,3,1,0,7,1,0,14,3,0,3,2,75,0,0,59,32,0,2,212,2,0
0,0,1,7,7,0,0,10,5,0,0,21,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,26,3,1,3,0,0,5,1,0,15,3,0,7,2,75,0,0,59,33,0,3,212,1,0
0,1,0,7,6,0,0,10,5,0,0,21,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,27,2,1,3,1,0,6,2,0,14,3,0,4,2,75,1,0,58,32,0,2,209,2,1
0,0,1,6,6,0,0,12,6,0,0,20,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,25,2,1,3,1,0,7,1,0,14,4,0,6,2,76,0,0,60,32,0,3,210,2,0
0,0,1,6,6,0,0,12,6,0,0,22,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,26,2,1,3,1,0,7,1,0,14,4,0,6,2,76,0,0,60,33,0,4,210,1,0
0,0,1,7,6,0,0,12,6,0,0,19,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,26,2,1,3,1,0,5,1,0,16,4,0,7,2,77,0,0,59,33,0,3,209,2,0
0,0,1,8,6,0,0,9,6,0,0,21,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,27,2,0,2,1,0,8,1,0,15,4,0,7,2,76,0,0,63,33,0,3,208,2,0
0,0,1,7,6,0,0,11,6,0,0,20,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,26,2,0,3,1,0,5,1,0,16,4,0,4,2,77,0,0,61,34,0,2,208,2,0
0,0,1,10,6,0,0,7,6,0,0,21,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,25,2,0,3,1,0,8,1,0,15,4,0,7,2,77,0,0,64,32,0,3,208,2,0
0,0,1,8,7,0,0,9,4,0,0,22,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,25,2,0,3,2,0,6,1,0,16,4,0,6,2,79,0,0,61,32,0,3,208,2,0
0,0,1,8,5,0,0,9,6,0,0,23,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,25,2,0,3,2,0,7,1,0,16,4,0,6,2,79,0,0,60,33,0,2,208,2,0
0,0,1,7,4,0,0,10,5,0,0,22,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,24,3,0,3,1,0,10,1,0,15,4,0,6,2,79,0,0,60,34,0,2,207,2,0
0,0,1,7,5,0,0,11,6,0,0,21,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,25,1,0,3,2,0,8,0,0,15,5,0,5,2,79,0,0,60,34,0,2,207,2,0
0,0,1,7,6,0,0,11,5,0,0,21,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,24,2,0,3,2,0,7,1,0,16,4,0,5,2,81,0,0,58,33,0,2,208,2,0
0,0,1,7,5,0,0,13,5,0,0,19,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,25,2,0,3,2,0,9,1,0,16,4,0,6,2,81,0,0,58,33,0,2,208,2,0
0,0,1,7,5,0,0,11,5,0,0,20,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,23,2,0,3,2,0,6,0,0,16,5,0,8,2,82,0,0,57,35,0,2,206,2,0
0,0,1,6,5,0,0,13,5,0,0,19,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,25,2,0,3,2,0,9,0,0,14,5,0,5,2,83,0,0,58,32,0,4,207,2,0
0,0,1,7,7,0,0,13,5,0,0,16,1,0,0,4,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,27,2,0,2,1,0,7,0,0,15,5,0,9,2,83,0,0,58,32,0,3,207,2,0
0,0,1,8,6,0,0,12,6,0,0,17,2,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,23,3,1,3,1,0,9,0,0,16,5,0,8,2,84,0,0,57,33,0,2,205,2,0
0,0,1,8,5,0,0,10,5,0,0,19,1,0,0,4,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,22,4,0,3,0,0,8,0,0,15,5,0,8,2,85,0,0,57,33,0,3,204,2,0
0,0,1,7,6,0,0,12,6,0,0,17,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,21,3,1,4,1,0,9,0,0,14,5,0,5,2,86,0,0,56,31,0,3,205,2,0
0,0,2,9,6,0,0,10,5,0,0,18,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,20,4,0,4,1,0,6,0,0,18,5,0,9,2,86,0,0,57,32,0,2,205,2,0
0,0,1,7,7,0,0,13,6,0,0,16,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,24,2,0,2,1,0,9,0,0,14,5,0,9,2,88,1,0,52,32,0,2,206,2,0
0,0,2,7,7,0,0,10,5,0,0,18,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,25,3,0,3,0,0,10,0,0,15,5,0,9,2,87,0,0,56,32,0,2,206,2,0
0,0,1,7,7,0,0,10,6,1,0,17,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,22,4,0,3,1,0,9,0,0,14,5,0,6,2,87,0,0,53,33,0,2,204,2,0
0,0,1,7,7,0,0,10,6,0,0,18,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,22,4,0,3,1,0,5,0,0,17,5,0,7,2,87,0,0,53,33,0,2,205,2,0
0,0,1,6,7,0,0,11,6,0,0,18,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,22,2,0,3,1,0,7,0,0,16,5,0,5,2,88,0,0,54,33,0,2,204,2,0
0,0,1,8,7,0,0,9,5,0,0,18,1,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,23,3,0,3,1,0,6,0,0,16,5,0,7,2,89,0,0,53,32,0,2,205,2,0
0,0,1,7,7,0,0,11,6,0,0,18,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,22,3,0,3,0,0,10,0,0,15,5,0,9,2,90,0,0,53,32,0,1,205,2,0
0,0,1,8,8,0,0,9,5,0,0,18,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,21,4,1,3,0,0,8,0,0,17,5,0,7,2,90,0,0,55,32,0,4,203,1,0
0,0,1,8,8,0,0,9,4,0,0,18,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,21,3,1,3,0,0,8,0,0,17,5,0,5,2,92,0,0,53,32,0,3,202,2,0
0,0,1,7,7,0,0,10,5,0,0,18,1,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,22,4,1,3,0,0,7,0,0,17,5,0,3,2,93,0,0,53,31,0,4,202,2,0
0,0,1,9,7,0,0,9,5,0,0,17,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,21,3,1,3,0,0,7,0,0,18,5,0,6,3,94,0,0,52,31,0,4,202,2,0
0,0,1,10,6,0,0,9,4,0,0,17,1,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,23,2,0,3,0,0,6,0,0,21,5,0,9,3,94,0,0,53,32,0,4,202,2,0
0,0,1,8,7,0,0,11,5,0,0,17,1,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,22,3,0,3,0,0,7,0,0,18,5,0,6,3,93,0,0,53,33,0,2,202,2,0
0,0,1,8,7,0,0,10,5,0,0,17,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,20,2,2,3,0,0,9,0,1,16,5,0,3,3,94,0,0,52,33,0,2,199,2,0
0,0,2,8,7,0,0,10,5,0,0,16,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,20,4,2,2,0,0,10,0,1,17,5,0,7,3,96,0,0,50,33,0,3,198,2,0
0,0,1,9,7,0,0,11,4,0,0,16,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,19,4,2,3,0,0,11,1,0,16,5,0,5,3,97,0,0,49,35,0,4,196,2,0
0,0,1,10,6,0,0,13,4,0,0,15,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,17,0,20,4,1,3,0,0,7,1,0,20,5,0,10,4,98,0,0,49,34,0,4,198,2,0
0,0,1,11,6,0,0,10,4,0,0,16,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,19,4,2,3,0,0,11,1,0,17,5,0,4,4,99,0,0,49,33,0,6,196,2,0
0,0,1,11,9,0,0,9,3,0,0,15,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,21,3,2,3,0,0,10,0,0,19,6,0,8,4,97,0,0,53,34,0,3,195,2,0
0,0,1,10,8,0,0,10,3,0,0,15,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,20,4,2,3,0,0,9,0,0,20,6,0,3,4,99,0,0,54,30,0,4,197,2,0
0,0,1,9,8,0,0,12,2,0,0,14,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,22,4,0,3,0,0,10,0,0,20,6,0,3,4,99,1,0,51,31,0,3,199,2,0
0,0,1,9,8,1,0,12,3,0,0,13,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,20,3,2,3,0,0,12,0,0,20,6,0,8,4,99,0,0,53,32,0,3,195,2,0
0,0,1,8,8,1,0,13,3,0,0,12,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17,1,20,3,2,3,0,0,8,1,0,21,6,0,5,4,99,0,0,53,34,0,2,192,2,0
0,0,1,9,8,1,0,11,3,0,0,13,1,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,1,21,2,2,3,0,0,11,0,0,19,7,0,4,4,100,0,0,52,34,0,2,192,2,0
0,0,1,10,8,0,0,10,3,0,0,14,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,1,21,3,2,2,0,0,10,0,0,19,7,0,5,4,100,0,0,53,34,0,2,192,2,0
0,0,1,9,8,0,0,12,3,0,0,13,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,1,22,3,2,3,0,0,11,0,0,20,7,0,4,4,100,1,0,56,30,0,3,193,2,0
0,0,1,9,7,0,0,11,3,0,0,14,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,1,22,3,2,2,0,0,9,0,0,20,7,0,5,4,100,0,0,55,32,0,2,193,2,0
0,0,1,9,7,0,0,12,3,0,0,12,1,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,21,3,2,3,0,0,11,1,0,19,7,0,4,4,100,0,0,55,33,0,2,191,2,0
0,0,1,9,7,0,0,11,3,0,0,13,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,23,3,1,3,0,0,8,0,0,22,8,0,6,4,100,0,0,55,33,0,2,193,2,0
0,0,1,10,7,1,0,11,2,0,0,13,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,22,3,1,3,0,0,11,0,0,19,8,0,5,4,101,0,0,55,31,0,3,193,2,0
0,0,1,12,6,1,0,9,3,0,0,12,1,0,0,3,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,22,3,0,3,0,0,11,1,0,19,7,0,6,4,102,0,0,54,31,0,3,193,2,0
0,0,1,9,6,1,0,12,3,0,0,12,1,0,0,3,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,21,3,1,3,0,0,11,0,0,19,8,0,2,4,103,0,0,52,33,0,2,191,2,0
0,0,1,9,7,1,0,12,3,0,0,12,0,0,0,3,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,22,2,1,3,0,0,11,0,0,20,8,0,3,4,103,0,0,52,33,0,2,191,2,0
0,0,1,10,6,1,0,11,3,0,0,12,0,0,0,3,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,22,3,1,3,0,0,11,0,0,20,8,0,5,4,103,0,0,52,33,0,2,191,2,0
0,0,2,9,7,0,0,11,3,0,0,12,0,0,0,3,0,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,21,4,1,3,0,0,10,0,0,21,8,0,5,4,103,0,0,53,33,0,2,190,2,0
0,0,1,9,6,0,0,13,3,0,0,11,0,0,0,3,0,0,1,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,21,4,1,3,0,0,12,0,0,20,8,0,4,4,104,0,0,52,33,0,2,190,2,0
0,0,1,10,8,0,0,12,1,0,1,11,0,0,0,3,0,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,21,2,1,3,0,0,11,0,0,21,8,0,6,5,104,1,0,49,34,0,1,189,2,0
0,0,1,9,7,0,0,13,2,0,0,12,0,0,0,2,1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,21,2,1,3,0,0,14,0,0,20,8,0,6,5,104,0,0,51,34,0,1,189,2,0
0,0,1,11,6,0,0,11,2,0,0,12,0,0,0,2,1,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1,21,0,1,3,0,0,13,0,0,21,8,0,11,5,106,0,0,49,35,0,1,188,2,0
0,0,1,8,6,0,0,14,2,0,0,11,1,0,0,3,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,21,2,1,3,0,0,14,0,0,21,8,0,5,5,105,0,0,51,36,0,2,186,2,0
0,0,1,9,6,0,0,14,2,0,0,10,1,0,0,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,1,21,1,1,3,0,0,16,0,0,23,8,0,10,5,105,0,0,52,36,0,1,186,2,0
0,0,1,8,5,0,0,14,2,0,0,11,1,0,0,3,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,1,20,2,1,3,0,0,15,0,0,22,8,0,5,5,106,0,0,51,35,0,1,187,2,0
0,0,1,10,6,0,0,14,2,0,0,10,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,21,2,0,3,0,0,15,1,0,24,8,0,8,5,106,0,0,51,36,0,1,186,2,0
0,0,1,10,6,0,0,15,2,0,0,9,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,21,2,0,3,0,0,16,0,0,26,10,0,13,6,107,0,0,50,37,0,1,185,2,0
0,0,1,10,6,0,0,13,2,0,0,11,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,21,2,0,3,0,0,16,0,0,25,10,0,6,6,110,0,0,48,36,0,2,185,2,0
0,0,1,10,5,0,0,13,2,0,0,12,1,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,21,2,0,3,0,0,17,0,0,25,10,0,6,6,109,0,0,52,34,0,3,185,2,0
0,0,1,10,6,0,0,14,2,0,0,12,1,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,21,1,0,3,0,0,12,0,1,27,10,0,11,6,109,0,0,54,33,0,5,183,2,0
0,0,1,11,5,0,0,14,2,0,0,9,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,21,2,0,3,0,0,14,0,1,27,10,0,11,6,110,0,0,52,34,0,4,183,2,0
0,0,1,10,5,0,0,14,2,0,0,10,1,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,20,1,0,3,0,0,14,1,0,25,10,0,7,6,110,0,0,50,36,0,3,183,2,0
0,0,1,10,6,0,0,13,2,0,0,11,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,18,1,0,3,0,0,15,1,0,25,10,0,5,6,110,0,0,51,38,0,4,180,2,0
0,0,1,10,7,0,0,15,1,0,0,9,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,20,1,0,3,0,0,14,1,0,26,10,0,7,6,110,0,0,51,38,0,3,182,1,0
0,0,1,9,8,0,0,13,1,0,0,11,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,19,1,0,3,0,0,13,1,0,26,10,0,5,6,110,0,0,53,36,0,3,181,2,0
0,0,1,10,7,0,0,12,1,0,0,11,1,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,20,1,0,3,0,0,12,1,0,27,10,0,6,6,110,0,0,52,38,0,2,180,2,0
0,0,1,9,8,1,0,15,1,0,0,9,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,19,1,0,3,0,1,14,0,0,26,11,0,7,6,110,0,0,52,36,0,3,180,2,0
0,0,1,10,8,1,0,14,1,0,0,10,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,19,2,0,3,0,0,14,1,0,26,10,0,6,6,111,0,0,52,37,0,3,179,2,0
0,0,1,9,8,1,0,15,1,0,0,10,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,20,1,0,3,0,0,12,1,0,28,10,0,2,7,113,0,0,51,37,0,4,178,2,0
0,0,1,9,8,1,0,14,1,1,0,10,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,20,1,0,3,0,0,12,0,0,28,11,0,2,7,113,0,0,48,40,1,2,175,2,0
0,0,1,11,8,1,0,12,1,1,0,10,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,20,1,0,2,0,0,10,0,0,30,11,0,7,7,114,0,0,48,40,0,3,177,1,0
0,0,1,8,8,1,0,14,1,1,0,10,1,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,20,0,0,2,0,0,13,0,0,29,11,0,5,8,114,0,0,49,40,0,3,176,1,0
0,0,0,8,9,1,0,14,2,0,0,10,1,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,20,0,0,2,0,0,12,0,0,28,11,0,2,8,114,0,0,49,39,0,7,175,1,0
0,0,0,8,9,1,0,15,2,0,0,9,1,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,19,0,1,2,0,0,13,0,0,27,11,0,2,8,115,0,0,49,37,0,8,175,1,0
0,0,0,10,9,1,0,12,2,0,0,10,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,20,0,1,2,0,0,14,0,0,28,11,0,3,8,114,0,0,52,38,0,10,172,1,0
0,0,0,9,9,1,0,13,2,0,0,10,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,19,0,0,2,0,0,15,0,0,28,11,0,4,8,115,1,0,49,38,0,8,174,1,0
0,0,0,9,8,1,0,13,2,0,0,10,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,20,0,0,2,0,0,12,0,0,30,11,0,5,8,115,0,0,50,39,0,7,174,1,0
0,0,0,9,9,1,0,13,2,0,0,10,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,20,0,0,2,0,0,14,0,0,30,11,0,6,8,115,0,0,49,40,0,6,174,1,0
